Acquired_Date,EQ_Lintang,EQ_Bujur,Magnitudo,Kedalaman (km),Nama,Keterangan,Sumber,Magnitudo_Original,Kedalaman_Original,VRP_Max,isVulkanik,isTektonik,seismic_energy_log10,R1_final,R2_final,R3_final,AreaTerdampak_km2,tfe_doy_sin,tfe_doy_cos,tfe_weekday_sin,Intensity,cluster_id,time_since_last_event_days,OLI_total (W),MSI_total (W),Magnitudo_scaled,Kedalaman (km)_scaled,seismic_energy_log10_scaled,time_since_last_event_days_scaled,impact_level,Magnitudo_lag1,Magnitudo_lag3,Magnitudo_roll_mean3,Magnitudo_roll_std3,Magnitudo_roll_mean7,Magnitudo_roll_std7,VRP_Max_lag1,VRP_Max_lag3,VRP_Max_roll_mean3,VRP_Max_roll_std3,VRP_Max_roll_mean7,VRP_Max_roll_std7,R3_final_lag1,R3_final_lag3,R3_final_roll_mean3,R3_final_roll_std3,R3_final_roll_mean7,R3_final_roll_std7,seismic_energy_log10_lag1,seismic_energy_log10_lag3,seismic_energy_log10_roll_mean3,seismic_energy_log10_roll_std3,seismic_energy_log10_roll_mean7,seismic_energy_log10_roll_std7,Lintang,Bujur,PheromoneScore,Pheromone_Score,Risk_Index,Status_Zona,Radius_Visual_KM,PheromoneScore_lag1,PheromoneScore_lag3,PheromoneScore_roll_mean3,PheromoneScore_roll_std3,PheromoneScore_roll_mean7,PheromoneScore_roll_std7,lstm_prediction,prediction_sigma,prediction_error,anomaly_score
2023-01-02 18:11:00,-8.080182448284257,113.9967946239974,2.16,31,"Gunung Raung, Banyuwangi","5 kali gempa Tektonik Jauh
2 kali gempa Tremor Non-Harmonik
5 kali gempa Guguran
5 kali gempa Letusan/Erupsi
1 kali gempa Vulkanik Dalam",VolcanoDiscovery,2.16,31,0.0,1,1,8.04,7.122862851196671,15.670298272632678,28.491451404786684,2550.228058837648,0.03439806061360801,0.9994082116062598,0.0,21.6,0,2.984027777777778,0.0,0.0,-0.644230769230769,0.2857142857142857,-0.6442307692307695,0.7510191282533711,Ringan,3.29,3.38,3.0633333333333344,0.8140229316999308,3.657142857142857,1.2092520317082276,0.0,0.0,0.0,0.0,0.0,0.0,43.27315041322314,43.126728824141516,39.471897658157474,9.658171196379854,49.06928157267303,15.767250941965958,9.735,9.870000000000001,9.394999999999998,1.2210343975498938,10.285714285714286,1.8138780475623362,-8.080182448284257,113.9967946239974,0.027153476131773168,0.027153476131773168,2.72,Aman,3.0,0.02083408104896877,0.1351401704359193,0.01633715370532889,0.013632879462677463,0.26167501628724416,0.3565189246476604,3.489384816586971,0.0,1.329384816586971,1329384.816586971
2023-01-05 12:01:00,-7.923955189158407,112.9675009307056,2.8,19,"Gunung Bromo, Probolinggo",1 kali gempa Low Frequency,VolcanoDiscovery,2.8,19,0.0,1,0,9.0,9.50735734072022,20.916186149584487,38.02942936288088,4543.48909801468,0.08590610426133272,0.9963032375991965,0.43388373911755823,28.0,0,2.7430555555555554,0.0,0.0,-0.33653846153846156,-0.05714285714285714,-0.3365384615384617,0.6422075885857635,Sedang,2.16,3.74,2.7500000000000013,0.5666568626603041,3.2100000000000004,0.7003570517957252,0.0,0.0,0.0,0.0,0.0,0.0,28.491451404786684,46.651091156462584,36.59801039363023,7.49408944389842,43.10384657020382,8.374597280631363,8.04,10.41,8.924999999999999,0.8499852939904514,9.615,1.050535577693586,-7.923955189158407,112.9675009307056,0.11137357485453206,0.11137357485453206,11.14,Aman,4.025691835954245,0.027153476131773168,0.0010239039352442818,0.05312037734509148,0.05054760086896879,0.13472838412360585,0.14565545623721296,3.50984126329422,0.0,0.7098412632942201,709841.2632942202
2023-01-05 14:06:00,-8.13952990467762,114.0987329891958,2.29,57,"Gunung Raung, Banyuwangi","5 kali gempa Guguran
2 kali gempa Tektonik Lokal
4 kali gempa Vulkanik Dalam
1 kali gempa Hembusan",VolcanoDiscovery,2.29,57,0.0,1,1,8.235,7.186673037857803,15.810680683287169,28.746692151431212,2596.125177123821,0.08590610426133272,0.9963032375991965,0.43388373911755823,22.9,0,0.08680555555555555,0.0,0.0,-0.581730769230769,1.0285714285714285,-0.5817307692307695,-0.557227971150831,Ringan,2.8,3.29,2.4166666666666674,0.3382799629498534,3.1371428571428575,0.77288882955904,0.0,0.0,0.0,0.0,0.0,0.0,38.02942936288088,43.27315041322314,31.755857639699588,5.434571149972279,40.56650521574356,9.749150700422089,9.0,9.735,8.424999999999999,0.5074199444247715,9.505714285714287,1.15933324433856,-8.13952990467762,114.0987329891958,0.015808134207043478,0.015808134207043478,1.58,Aman,3.0,0.11137357485453206,0.02083408104896877,0.051445061731116376,0.05220870817914213,0.07928495029319592,0.08893571256630234,3.4541521244496107,0.0,1.1641521244496107,1164152.1244496107
2023-01-07 21:34:00,-8.1662661660408,112.9367299666397,5.23,61,"Gunung Semeru, Lumajang","1 kali gempa Guguran
2 kali gempa Tremor Non-Harmonik
2 kali gempa Hembusan
5 kali gempa Tektonik Lokal
2 kali gempa Letusan/Erupsi",VolcanoDiscovery,5.23,61,0.0,1,1,12.645,15.93646656812685,35.060226449879075,63.7458662725074,12765.973170202225,0.1201261651823505,0.9927586335250793,-0.9749279121818236,52.300000000000004,0,2.311111111111111,0.0,0.0,0.8317307692307693,1.1428571428571428,0.8317307692307686,0.44716211978676695,Parah,2.29,2.16,3.4400000000000013,1.5710187777362865,3.27,1.0399038417084536,0.0,0.0,0.0,0.0,0.0,0.0,28.746692151431212,28.491451404786684,43.50732926227317,18.131218595841055,41.72348708363335,12.046901733208218,8.235,8.04,9.96,2.3565281666044275,9.705,1.559855762562678,-8.1662661660408,112.9367299666397,0.030253370717443554,0.030253370717443554,3.03,Aman,8.721123569784655,0.015808134207043478,0.027153476131773168,0.05247835992633985,0.051513599860025565,0.04879810161870348,0.052178759911703794,3.476887318342924,0.0,1.7531126816570763,1753112.6816570763
2023-01-16 18:47:00,-8.134721842258031,112.9375979441264,4.87,54,"Gunung Semeru, Lumajang","2 kali gempa Low
2 kali gempa Tektonik Lokal
5 kali gempa Hembusan
2 kali gempa Low Frequency",VolcanoDiscovery,4.87,54,0.0,1,1,12.105,14.913790946502056,32.81034008230453,59.655163786008224,11180.106936046177,0.2717767384711357,0.9623603298276545,0.0,48.7,0,8.884027777777778,0.0,0.0,0.658653846153846,0.9428571428571428,0.6586538461538458,3.415177171527125,Parah,5.23,2.8,4.130000000000002,1.6036209028320911,3.482857142857143,1.2054835030768678,0.0,0.0,0.0,0.0,0.0,0.0,63.7458662725074,38.02942936288088,50.71590740331561,19.135523922693718,44.08469207818573,13.852292030620461,12.645,9.0,10.995,2.405431354248135,10.024285714285714,1.8082252546152977,-8.134721842258031,112.9375979441264,0.10433819682860747,0.10433819682860747,10.43,Aman,8.238975136590813,0.030253370717443554,0.11137357485453206,0.05013323391769831,0.04749525994865316,0.044397819674801796,0.04440335924891069,3.4801884956657885,0.0,1.3898115043342116,1389811.5043342116
2023-01-18 10:43:00,-7.940390326146277,112.9697344971878,1.23,5,"Gunung Bromo, Probolinggo",4 kali gempa Low Frequency,VolcanoDiscovery,1.23,5,0.0,1,0,6.645,8.0745,17.763900000000003,32.298,3277.1863183592222,0.3047192331091634,0.9524422234305676,0.9749279121818236,12.3,0,1.663888888888889,0.0,0.0,-1.0913461538461535,-0.45714285714285713,-1.091346153846154,0.1549074945123864,Ringan,4.87,2.29,3.7766666666666677,2.212811183389434,3.1242857142857146,1.4622113064676752,0.0,0.0,0.0,0.0,0.0,0.0,59.655163786008224,28.746692151431212,51.89967668617188,17.098326186798854,42.034250484405355,14.458132070568455,12.105,8.235,10.465000000000002,3.319216775084149,9.486428571428572,2.193316959701512,-7.940390326146277,112.9697344971878,0.003879406999348902,0.003879406999348902,0.39,Aman,3.0,0.10433819682860747,0.015808134207043478,0.046156991515133465,0.052083452068265576,0.0448057486839596,0.043949270437910214,3.423150232285261,0.0,2.193150232285261,2193150.232285261
2023-01-23 16:00:00,-7.863418455355519,112.2774760930109,4.98,32,"Gunung Kelud, Kediri","5 kali gempa Letusan/Erupsi
1 kali gempa Tektonik Jauh
4 kali gempa Low Frequency
1 kali gempa Guguran
1 kali gempa Tektonik Lokal",VolcanoDiscovery,4.98,32,0.0,1,1,12.27,15.555271875,34.22159812500001,62.2210875,12162.562011810374,0.38541335945432564,0.9227440286201427,0.0,49.800000000000004,0,5.220138888888889,0.0,0.0,0.7115384615384616,0.3142857142857143,0.7115384615384609,1.7607400439009095,Parah,1.23,5.23,3.693333333333334,2.1340181192607877,3.365714285714286,1.6246318264236277,0.0,0.0,0.0,0.0,0.0,0.0,32.298,63.7458662725074,51.391417095336074,16.585081350685577,44.7410986396592,16.375336255740166,6.645,12.645,10.339999999999998,3.2010271788911786,9.848571428571429,2.436947739635439,-7.863418455355519,112.2774760930109,0.20200744758932346,0.20200744758932346,20.2,Aman,8.875379528976817,0.003879406999348902,0.030253370717443554,0.10340835047242676,0.09906729317837554,0.07068765818972456,0.07192339772751911,3.419601302780211,0.0,1.5603986972197896,1560398.6972197897
2023-01-24 06:55:00,-8.063081449499263,112.9571292415429,5.98,46,"Gunung Semeru, Lumajang","1 kali gempa Tektonik Jauh
4 kali gempa Tremor Non-Harmonik
5 kali gempa Tektonik Lokal
2 kali gempa Vulkanik Dalam",VolcanoDiscovery,5.98,46,0.0,1,1,13.77,18.310870321361058,40.28391470699433,73.24348128544423,16853.411671020862,0.4012289854475009,0.9159777842484877,0.7818314824680298,59.800000000000004,0,0.6215277777777778,0.0,0.0,1.1923076923076923,0.7142857142857143,1.1923076923076916,-0.3157729695829414,Parah,4.98,4.87,4.063333333333334,2.504163200219456,3.911428571428572,1.7857158095231596,0.0,0.0,0.0,0.0,0.0,0.0,62.2210875,59.655163786008224,55.92085626181475,21.187326274570797,51.134245765467426,17.659455894575235,12.27,12.105,10.895000000000001,3.7562448003291813,10.667142857142858,2.6785737142847337,-8.063081449499263,112.9571292415429,0.2946465310420049,0.2946465310420049,29.46,Aman,11.732683072782283,0.20200744758932346,0.10433819682860747,0.16684446187689259,0.14853857000512954,0.1089009517483291,0.10729896856731805,3.4821640698611738,0.0,2.4978359301388267,2497835.930138827
2023-01-24 08:09:00,-7.934141856532235,112.319096103741,2.09,19,"Gunung Kelud, Kediri",1 kali gempa Vulkanik Dalam,VolcanoDiscovery,2.09,19,0.0,1,0,7.935,7.365025761772853,16.203056675900278,29.460103047091412,2726.5809489942276,0.4012289854475009,0.9159777842484877,0.7818314824680298,20.9,0,0.05138888888888889,0.0,0.0,-0.6778846153846153,-0.05714285714285714,-0.6778846153846155,-0.5732204452806523,Ringan,5.98,1.23,4.3500000000000005,2.020074256060903,3.81,1.8771876127157174,0.0,0.0,0.0,0.0,0.0,0.0,73.24348128544423,32.298,54.97489061084522,22.773374354890024,49.910056291783214,18.96786785379142,13.77,6.645,11.324999999999998,3.030111384091353,10.515,2.8157814190735713,-7.934141856532235,112.319096103741,0.0345277359071302,0.0345277359071302,3.45,Aman,3.0,0.2946465310420049,0.003879406999348902,0.17706057151281965,0.1318415976279377,0.09792297475584309,0.11087535152237789,3.4492277055606246,0.0,1.3592277055606248,1359227.7055606248
2023-01-25 10:12:00,-7.963421575316459,112.2780435711628,2.25,40,"Gunung Kelud, Kediri","1 kali gempa Tektonik Jauh
1 kali gempa Vulkanik Dalam
5 kali gempa Tremor Non-Harmonik",VolcanoDiscovery,2.25,40,0.0,1,1,8.175,7.2318750000000005,15.910125000000003,28.927500000000002,2628.8855375570565,0.4169258813287287,0.908940487313808,0.9749279121818236,22.5,0,1.0854166666666667,0.0,0.0,-0.6009615384615383,0.5428571428571428,-0.6009615384615383,-0.10630291627469425,Ringan,2.09,4.98,3.440000000000001,2.2011587857308297,3.8042857142857147,1.882638725679617,0.0,0.0,0.0,0.0,0.0,0.0,29.460103047091412,62.2210875,43.87702811084521,25.43348866245799,49.9358859844359,18.93433865627439,7.935,12.27,9.96,3.301738178596241,10.506428571428572,2.823958088519421,-7.963421575316459,112.2780435711628,0.006354886458682668,0.006354886458682668,0.64,Aman,3.0,0.0345277359071302,0.20200744758932346,0.11184305113593941,0.1589379173162802,0.09657251079179156,0.1120930885000495,3.409253677725792,0.0,1.159253677725792,1159253.6777257922
